ON-OAT002-02-E10__C_LepFolF_C_LepFolR|OTU0|reads-5	OPPCI139-17|BOLD:ADI4942|Arthropoda|Insecta|Hymenoptera|5	82.5	658	114	1	1	657	1	658	-1	0
ON-OAT002-02-F01__C_LepFolF_C_LepFolR|OTU0|reads-4	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	99.2	658	5	0	1	658	1	658	-1	0
ON-OAT002-02-E03__C_LepFolF_C_LepFolR|OTU0|reads-5	EMMAS36564-24|BOLD:AGF0734|Arthropoda|Insecta|Lepidoptera|5	90.0	658	66	0	1	658	1	658	-1	0
ON-OAT002-02-E09__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNA1591-25|BOLD:ABA1043|Arthropoda|Insecta|Diptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-F03__C_LepFolF_C_LepFolR|OTU0|reads-3	GMCPE14009-24|BOLD:AGF2608|Arthropoda|Insecta|Hymenoptera|5	88.6	659	72	2	1	657	1	658	-1	0
ON-OAT002-02-F05__C_LepFolF_C_LepFolR|OTU0|reads-7	NSWHB322-24|BOLD:AFU6729|Arthropoda|Insecta|Hymenoptera|5	99.4	658	3	1	1	657	1	658	-1	0
ON-OAT002-02-E12__C_LepFolF_C_LepFolR|OTU0|reads-7	ANIAE1820-11|BOLD:ABV1704|Arthropoda|Insecta|Lepidoptera|5	92.1	658	51	1	1	657	1	658	-1	0
ON-OAT002-02-F06__C_LepFolF_C_LepFolR|OTU0|reads-6	CRSAA21694-24|BOLD:AFI5342|Arthropoda|Insecta|Diptera|5	89.4	658	70	0	1	658	1	658	-1	0
ON-OAT002-02-F02__C_LepFolF_C_LepFolR|OTU0|reads-2	CNCLA401-13|BOLD:ABA1167|Arthropoda|Insecta|Lepidoptera|5	82.1	661	115	1	1	661	1	658	-1	0
ON-OAT002-02-F04__C_LepFolF_C_LepFolR|OTU0|reads-5	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
ON-OAT002-02-F10__C_LepFolF_C_LepFolR|OTU0|reads-4	CNTNF1669-14|BOLD:ACT1510|Arthropoda|Insecta|Hymenoptera|5	89.7	658	68	0	1	658	1	658	-1	0
ON-OAT002-02-F12__C_LepFolF_C_LepFolR|OTU0|reads-4	PHAUS13235-26|BOLD:AGZ9274|Arthropoda|Insecta|Diptera|5	88.9	658	73	0	1	658	1	658	-1	0
ON-OAT002-02-F02__C_LepFolF_C_LepFolR|OTU1|reads-7	LOTSG637-12|BOLD:ACB1622|Arthropoda|Insecta|Lepidoptera|5	95.1	658	32	0	1	658	1	658	-1	0
ON-OAT002-02-G02__C_LepFolF_C_LepFolR|OTU0|reads-10	GMNNL038-23|BOLD:AFI9969|Arthropoda|Insecta|Diptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-F07__C_LepFolF_C_LepFolR|OTU0|reads-2	LPGES15323-25|BOLD:AGU0695|Arthropoda|Insecta|Diptera|5	87.1	660	83	2	1	660	1	658	-1	0
ON-OAT002-02-G06__C_LepFolF_C_LepFolR|OTU0|reads-4	TEA155-16|BOLD:ADB1460|Arthropoda|Insecta|Hymenoptera|5	86.9	659	85	1	1	659	1	658	-1	0
ON-OAT002-02-G04__C_LepFolF_C_LepFolR|OTU0|reads-6	TIGMT699-23|BOLD:AFM2808|Arthropoda|Insecta|Diptera|5	87.5	658	82	0	1	658	1	658	-1	0
ON-OAT002-02-F09__C_LepFolF_C_LepFolR|OTU0|reads-3	AUSCL1022-12|BOLD:ABX6283|Arthropoda|Insecta|Diptera|5	92.9	658	47	0	1	658	1	658	-1	0
ON-OAT002-02-G03__C_LepFolF_C_LepFolR|OTU0|reads-7	GMNNL038-23|BOLD:AFI9969|Arthropoda|Insecta|Diptera|5	90.7	658	61	0	1	658	1	658	-1	0
ON-OAT002-02-G01__C_LepFolF_C_LepFolR|OTU0|reads-5	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-G09__C_LepFolF_C_LepFolR|OTU0|reads-6	ONTB9230-23|BOLD:AEQ0419|Arthropoda|Insecta|Diptera|5	85.7	658	94	0	1	658	1	658	-1	0
ON-OAT002-02-E11__C_LepFolF_C_LepFolR|OTU0|reads-6	MGABD728-11|BOLD:AAW5369|Arthropoda|Insecta|Lepidoptera|5	88.9	658	72	1	1	657	1	658	-1	0
ON-OAT002-02-G10__C_LepFolF_C_LepFolR|OTU0|reads-7	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	99.1	658	6	0	1	658	1	658	-1	0
ON-OAT002-02-G11__C_LepFolF_C_LepFolR|OTU0|reads-3	AMRNB1657-25|BOLD:AGQ0025|Arthropoda|Insecta|Diptera|5	92.2	658	51	0	1	658	1	658	-1	0
ON-OAT002-02-H04__C_LepFolF_C_LepFolR|OTU0|reads-5	CRMLA379-24|BOLD:AEM2966|Arthropoda|Insecta|Hymenoptera|5	87.0	652	84	1	1	651	1	652	-1	0
ON-OAT002-02-H02__C_LepFolF_C_LepFolR|OTU0|reads-7	LPMDE15534-25|BOLD:AGU7832|Arthropoda|Insecta|Hymenoptera|5	92.1	643	51	0	1	643	1	643	-1	0
ON-OAT002-02-H07__C_LepFolF_C_LepFolR|OTU0|reads-4	LPGEO3476-24|BOLD:AFW1232|Arthropoda|Insecta|Hymenoptera|5	76.0	658	149	2	1	655	1	652	-1	0
ON-OAT002-02-G08__C_LepFolF_C_LepFolR|OTU0|reads-7	PERME10346-25|BOLD:AFR1540|Arthropoda|Insecta|Hymenoptera|5	91.0	652	59	0	1	652	1	652	-1	0
ON-OAT002-02-G07__C_LepFolF_C_LepFolR|OTU0|reads-5	PERAK5581-25|BOLD:AFQ8330|Arthropoda|Insecta|Hymenoptera|5	87.2	658	83	1	1	657	1	658	-1	0
ON-OAT002-02-G12__C_LepFolF_C_LepFolR|OTU0|reads-5	GBMIN12778-13|BOLD:ACD7759|Arthropoda|Insecta|Diptera|5	91.6	658	54	1	1	657	1	658	-1	0
ON-OAT002-02-H08__C_LepFolF_C_LepFolR|OTU0|reads-7	GMNNL038-23|BOLD:AFI9969|Arthropoda|Insecta|Diptera|5	92.4	658	50	0	1	658	1	658	-1	0
ON-OAT002-02-H01__C_LepFolF_C_LepFolR|OTU0|reads-6	CNTIH2536-15|BOLD:ACV0619|Arthropoda|Insecta|Diptera|5	94.2	658	38	0	1	658	1	658	-1	0
ON-OAT002-02-H03__C_LepFolF_C_LepFolR|OTU0|reads-9	CNTMC717-14|BOLD:ACL8301|Arthropoda|Insecta|Diptera|5	90.9	658	60	0	1	658	1	658	-1	0
ON-OAT002-02-H09__C_LepFolF_C_LepFolR|OTU0|reads-6	ASMIJ16061-24|BOLD:AAV6173|Arthropoda|Arachnida|Araneae|5	95.1	658	32	0	1	658	1	658	-1	0
ON-OAT002-02-H11__C_LepFolF_C_LepFolR|OTU0|reads-3	AMRNB112-25|BOLD:ACP8113|Arthropoda|Insecta|Hymenoptera|5	100.0	658	0	0	1	658	1	658	-1	0
ON-OAT002-02-H10__C_LepFolF_C_LepFolR|OTU0|reads-2	AUSMA080-14|BOLD:AAP4765|Arthropoda|Insecta|Diptera|5	98.0	664	6	6	1	663	1	658	-1	0
ON-OAT002-02-H06__C_LepFolF_C_LepFolR|OTU0|reads-4	ANIAE178-11|BOLD:ABV4804|Arthropoda|Insecta|Lepidoptera|5	87.2	658	84	0	1	658	1	658	-1	0
